ID,Type,Detected Time,Color,Density Value
48677,car,2024-11-23 22:31:35,"0,0,255",13.00
48678,car,2024-11-23 22:31:35,"0,0,255",13.00
48679,car,2024-11-23 22:31:35,"0,0,255",13.00
48680,car,2024-11-23 22:31:35,"0,0,255",13.00
48681,car,2024-11-23 22:31:35,"0,0,255",15.00
48682,car,2024-11-23 22:31:35,"0,0,255",15.00
48683,car,2024-11-23 22:31:35,"0,0,255",15.00
48684,car,2024-11-23 22:31:35,"0,0,255",15.00
48685,car,2024-11-23 22:31:35,"0,0,255",15.00
48686,car,2024-11-23 22:31:35,"0,0,255",15.00
48687,car,2024-11-23 22:31:35,"0,0,255",15.00
48688,car,2024-11-23 22:31:35,"0,0,255",15.00
48689,car,2024-11-23 22:31:35,"0,0,255",15.00
48690,car,2024-11-23 22:31:35,"0,0,255",15.00
48691,car,2024-11-23 22:31:35,"0,0,255",15.00
48692,car,2024-11-23 22:31:35,"0,0,255",15.00
48693,car,2024-11-23 22:31:35,"0,0,255",15.00
48694,car,2024-11-23 22:31:35,"0,0,255",15.00
48695,car,2024-11-23 22:31:35,"0,0,255",15.00
48696,car,2024-11-23 22:31:36,"0,0,255",15.00
48697,car,2024-11-23 22:31:36,"0,0,255",15.00
48698,car,2024-11-23 22:31:36,"0,0,255",15.00
48699,car,2024-11-23 22:31:36,"0,0,255",15.00
48700,car,2024-11-23 22:31:36,"0,0,255",15.00
48701,car,2024-11-23 22:31:36,"0,0,255",15.00
48702,car,2024-11-23 22:31:36,"0,0,255",15.00
48703,car,2024-11-23 22:31:36,"0,0,255",15.00
48704,car,2024-11-23 22:31:36,"0,0,255",15.00
48705,car,2024-11-23 22:31:36,"0,0,255",15.00
48706,car,2024-11-23 22:31:36,"0,0,255",15.00
48707,car,2024-11-23 22:31:36,"0,0,255",15.00
48708,car,2024-11-23 22:31:36,"0,0,255",15.00
48709,car,2024-11-23 22:31:36,"0,0,255",15.00
48710,car,2024-11-23 22:31:36,"0,0,255",15.00
48711,car,2024-11-23 22:31:37,"0,0,255",17.00
48712,car,2024-11-23 22:31:37,"0,0,255",17.00
48713,car,2024-11-23 22:31:37,"0,0,255",17.00
48714,car,2024-11-23 22:31:37,"0,0,255",17.00
48715,car,2024-11-23 22:31:37,"0,0,255",17.00
48716,car,2024-11-23 22:31:37,"0,0,255",17.00
48717,car,2024-11-23 22:31:37,"0,0,255",17.00
48718,car,2024-11-23 22:31:37,"0,0,255",17.00
48719,car,2024-11-23 22:31:37,"0,0,255",17.00
48720,car,2024-11-23 22:31:37,"0,0,255",17.00
48721,car,2024-11-23 22:31:37,"0,0,255",17.00
48722,car,2024-11-23 22:31:37,"0,0,255",17.00
48723,car,2024-11-23 22:31:37,"0,0,255",17.00
48724,car,2024-11-23 22:31:37,"0,0,255",17.00
48725,car,2024-11-23 22:31:37,"0,0,255",17.00
48726,car,2024-11-23 22:31:37,"0,0,255",17.00
48727,car,2024-11-23 22:31:37,"0,0,255",17.00
48728,car,2024-11-23 22:31:37,"0,0,255",15.00
48729,car,2024-11-23 22:31:37,"0,0,255",15.00
48730,car,2024-11-23 22:31:37,"0,0,255",15.00
48731,car,2024-11-23 22:31:37,"0,0,255",15.00
48732,car,2024-11-23 22:31:37,"0,0,255",15.00
48733,car,2024-11-23 22:31:37,"0,0,255",15.00
48734,car,2024-11-23 22:31:37,"0,0,255",15.00
48735,car,2024-11-23 22:31:37,"0,0,255",15.00
48736,car,2024-11-23 22:31:37,"0,0,255",15.00
48737,car,2024-11-23 22:31:37,"0,0,255",15.00
48738,car,2024-11-23 22:31:37,"0,0,255",15.00
48739,car,2024-11-23 22:31:37,"0,0,255",15.00
48740,car,2024-11-23 22:31:37,"0,0,255",15.00
48741,car,2024-11-23 22:31:37,"0,0,255",15.00
48742,car,2024-11-23 22:31:37,"0,0,255",15.00
48743,car,2024-11-23 22:31:38,"0,0,255",16.00
48744,car,2024-11-23 22:31:38,"0,0,255",16.00
48745,car,2024-11-23 22:31:38,"0,0,255",16.00
48746,car,2024-11-23 22:31:38,"0,0,255",16.00
48747,car,2024-11-23 22:31:38,"0,0,255",16.00
48748,car,2024-11-23 22:31:38,"0,0,255",16.00
48749,car,2024-11-23 22:31:38,"0,0,255",16.00
48750,car,2024-11-23 22:31:38,"0,0,255",16.00
48751,car,2024-11-23 22:31:38,"0,0,255",16.00
48752,car,2024-11-23 22:31:38,"0,0,255",16.00
48753,car,2024-11-23 22:31:38,"0,0,255",16.00
48754,car,2024-11-23 22:31:38,"0,0,255",16.00
48755,car,2024-11-23 22:31:38,"0,0,255",16.00
48756,car,2024-11-23 22:31:38,"0,0,255",16.00
48757,car,2024-11-23 22:31:38,"0,0,255",16.00
48758,car,2024-11-23 22:31:38,"0,0,255",16.00
48759,car,2024-11-23 22:31:38,"0,0,255",16.00
48760,car,2024-11-23 22:31:38,"0,0,255",16.00
48761,car,2024-11-23 22:31:38,"0,0,255",16.00
48762,car,2024-11-23 22:31:38,"0,0,255",16.00
48763,car,2024-11-23 22:31:38,"0,0,255",16.00
48764,car,2024-11-23 22:31:38,"0,0,255",16.00
48765,car,2024-11-23 22:31:38,"0,0,255",16.00
48766,car,2024-11-23 22:31:38,"0,0,255",16.00
48767,car,2024-11-23 22:31:38,"0,0,255",16.00
48768,car,2024-11-23 22:31:38,"0,0,255",16.00
48769,car,2024-11-23 22:31:38,"0,0,255",16.00
48770,car,2024-11-23 22:31:38,"0,0,255",16.00
48771,car,2024-11-23 22:31:38,"0,0,255",16.00
48772,car,2024-11-23 22:31:38,"0,0,255",16.00
48773,car,2024-11-23 22:31:38,"0,0,255",16.00
48774,car,2024-11-23 22:31:38,"0,0,255",16.00
48775,car,2024-11-23 22:31:39,"0,0,255",17.00
48776,car,2024-11-23 22:31:39,"0,0,255",17.00
48777,car,2024-11-23 22:31:39,"0,0,255",17.00
48778,car,2024-11-23 22:31:39,"0,0,255",17.00
48779,car,2024-11-23 22:31:39,"0,0,255",17.00
48780,car,2024-11-23 22:31:39,"0,0,255",17.00
48781,car,2024-11-23 22:31:39,"0,0,255",17.00
48782,car,2024-11-23 22:31:39,"0,0,255",17.00
48783,car,2024-11-23 22:31:39,"0,0,255",17.00
48784,car,2024-11-23 22:31:39,"0,0,255",17.00
48785,car,2024-11-23 22:31:39,"0,0,255",17.00
48786,car,2024-11-23 22:31:39,"0,0,255",17.00
48787,car,2024-11-23 22:31:39,"0,0,255",17.00
48788,car,2024-11-23 22:31:39,"0,0,255",17.00
48789,car,2024-11-23 22:31:39,"0,0,255",17.00
48790,car,2024-11-23 22:31:39,"0,0,255",17.00
48791,truck,2024-11-23 22:31:39,"0,255,0",17.00
48792,car,2024-11-23 22:31:39,"0,0,255",13.00
48793,car,2024-11-23 22:31:39,"0,0,255",13.00
48794,car,2024-11-23 22:31:39,"0,0,255",13.00
48795,car,2024-11-23 22:31:39,"0,0,255",13.00
48796,car,2024-11-23 22:31:39,"0,0,255",13.00
48797,car,2024-11-23 22:31:39,"0,0,255",13.00
48798,car,2024-11-23 22:31:39,"0,0,255",13.00
48799,car,2024-11-23 22:31:39,"0,0,255",13.00
48800,car,2024-11-23 22:31:39,"0,0,255",13.00
48801,car,2024-11-23 22:31:39,"0,0,255",13.00
48802,car,2024-11-23 22:31:39,"0,0,255",13.00
48803,car,2024-11-23 22:31:39,"0,0,255",13.00
48804,truck,2024-11-23 22:31:39,"0,255,0",13.00
48805,car,2024-11-23 22:31:40,"0,0,255",14.00
48806,car,2024-11-23 22:31:40,"0,0,255",14.00
48807,car,2024-11-23 22:31:40,"0,0,255",14.00
48808,car,2024-11-23 22:31:40,"0,0,255",14.00
48809,car,2024-11-23 22:31:40,"0,0,255",14.00
48810,car,2024-11-23 22:31:40,"0,0,255",14.00
48811,car,2024-11-23 22:31:40,"0,0,255",14.00
48812,car,2024-11-23 22:31:40,"0,0,255",14.00
48813,car,2024-11-23 22:31:40,"0,0,255",14.00
48814,car,2024-11-23 22:31:40,"0,0,255",14.00
48815,car,2024-11-23 22:31:40,"0,0,255",14.00
48816,car,2024-11-23 22:31:40,"0,0,255",14.00
48817,car,2024-11-23 22:31:40,"0,0,255",14.00
48818,truck,2024-11-23 22:31:40,"0,255,0",14.00
48819,car,2024-11-23 22:31:40,"0,0,255",14.00
48820,car,2024-11-23 22:31:40,"0,0,255",14.00
48821,car,2024-11-23 22:31:40,"0,0,255",14.00
48822,car,2024-11-23 22:31:40,"0,0,255",14.00
48823,car,2024-11-23 22:31:40,"0,0,255",14.00
48824,car,2024-11-23 22:31:40,"0,0,255",14.00
48825,car,2024-11-23 22:31:40,"0,0,255",14.00
48826,car,2024-11-23 22:31:40,"0,0,255",14.00
48827,car,2024-11-23 22:31:40,"0,0,255",14.00
48828,car,2024-11-23 22:31:40,"0,0,255",14.00
48829,car,2024-11-23 22:31:40,"0,0,255",14.00
48830,car,2024-11-23 22:31:40,"0,0,255",14.00
48831,car,2024-11-23 22:31:40,"0,0,255",14.00
48832,truck,2024-11-23 22:31:40,"0,255,0",14.00
48833,car,2024-11-23 22:31:40,"0,0,255",14.00
48834,car,2024-11-23 22:31:40,"0,0,255",14.00
48835,car,2024-11-23 22:31:40,"0,0,255",14.00
48836,car,2024-11-23 22:31:40,"0,0,255",14.00
48837,car,2024-11-23 22:31:40,"0,0,255",14.00
48838,car,2024-11-23 22:31:40,"0,0,255",14.00
48839,car,2024-11-23 22:31:40,"0,0,255",14.00
48840,car,2024-11-23 22:31:40,"0,0,255",14.00
48841,car,2024-11-23 22:31:40,"0,0,255",14.00
48842,car,2024-11-23 22:31:40,"0,0,255",14.00
48843,car,2024-11-23 22:31:40,"0,0,255",14.00
48844,car,2024-11-23 22:31:40,"0,0,255",14.00
48845,car,2024-11-23 22:31:40,"0,0,255",14.00
48846,truck,2024-11-23 22:31:40,"0,255,0",14.00
48847,car,2024-11-23 22:31:41,"0,0,255",12.00
48848,car,2024-11-23 22:31:41,"0,0,255",12.00
48849,car,2024-11-23 22:31:41,"0,0,255",12.00
48850,car,2024-11-23 22:31:41,"0,0,255",12.00
48851,car,2024-11-23 22:31:41,"0,0,255",12.00
48852,car,2024-11-23 22:31:41,"0,0,255",12.00
48853,car,2024-11-23 22:31:41,"0,0,255",12.00
48854,car,2024-11-23 22:31:41,"0,0,255",12.00
48855,car,2024-11-23 22:31:41,"0,0,255",12.00
48856,car,2024-11-23 22:31:41,"0,0,255",12.00
48857,car,2024-11-23 22:31:41,"0,0,255",12.00
48858,car,2024-11-23 22:31:41,"0,0,255",12.00
48859,car,2024-11-23 22:31:41,"0,0,255",13.00
48860,car,2024-11-23 22:31:41,"0,0,255",13.00
48861,car,2024-11-23 22:31:41,"0,0,255",13.00
48862,car,2024-11-23 22:31:41,"0,0,255",13.00
48863,car,2024-11-23 22:31:41,"0,0,255",13.00
48864,car,2024-11-23 22:31:41,"0,0,255",13.00
48865,car,2024-11-23 22:31:41,"0,0,255",13.00
48866,car,2024-11-23 22:31:41,"0,0,255",13.00
48867,car,2024-11-23 22:31:41,"0,0,255",13.00
48868,car,2024-11-23 22:31:41,"0,0,255",13.00
48869,car,2024-11-23 22:31:41,"0,0,255",13.00
48870,car,2024-11-23 22:31:41,"0,0,255",13.00
48871,truck,2024-11-23 22:31:41,"0,255,0",13.00
48872,car,2024-11-23 22:31:42,"0,0,255",12.00
48873,car,2024-11-23 22:31:42,"0,0,255",12.00
48874,car,2024-11-23 22:31:42,"0,0,255",12.00
48875,car,2024-11-23 22:31:42,"0,0,255",12.00
48876,car,2024-11-23 22:31:42,"0,0,255",12.00
48877,car,2024-11-23 22:31:42,"0,0,255",12.00
48878,car,2024-11-23 22:31:42,"0,0,255",12.00
48879,car,2024-11-23 22:31:42,"0,0,255",12.00
48880,car,2024-11-23 22:31:42,"0,0,255",12.00
48881,car,2024-11-23 22:31:42,"0,0,255",12.00
48882,truck,2024-11-23 22:31:42,"0,255,0",12.00
48883,car,2024-11-23 22:31:42,"0,0,255",12.00
48884,car,2024-11-23 22:31:42,"0,0,255",13.00
48885,car,2024-11-23 22:31:42,"0,0,255",13.00
48886,car,2024-11-23 22:31:42,"0,0,255",13.00
48887,car,2024-11-23 22:31:42,"0,0,255",13.00
48888,car,2024-11-23 22:31:42,"0,0,255",13.00
48889,car,2024-11-23 22:31:42,"0,0,255",13.00
48890,car,2024-11-23 22:31:42,"0,0,255",13.00
48891,car,2024-11-23 22:31:42,"0,0,255",13.00
48892,car,2024-11-23 22:31:42,"0,0,255",13.00
48893,car,2024-11-23 22:31:42,"0,0,255",13.00
48894,car,2024-11-23 22:31:42,"0,0,255",13.00
48895,truck,2024-11-23 22:31:42,"0,255,0",13.00
48896,car,2024-11-23 22:31:42,"0,0,255",13.00
48897,car,2024-11-23 22:31:43,"0,0,255",14.00
48898,car,2024-11-23 22:31:43,"0,0,255",14.00
48899,car,2024-11-23 22:31:43,"0,0,255",14.00
48900,car,2024-11-23 22:31:43,"0,0,255",14.00
48901,car,2024-11-23 22:31:43,"0,0,255",14.00
48902,car,2024-11-23 22:31:43,"0,0,255",14.00
48903,car,2024-11-23 22:31:43,"0,0,255",14.00
48904,car,2024-11-23 22:31:43,"0,0,255",14.00
48905,car,2024-11-23 22:31:43,"0,0,255",14.00
48906,car,2024-11-23 22:31:43,"0,0,255",14.00
48907,car,2024-11-23 22:31:43,"0,0,255",14.00
48908,car,2024-11-23 22:31:43,"0,0,255",14.00
48909,truck,2024-11-23 22:31:43,"0,255,0",14.00
48910,car,2024-11-23 22:31:43,"0,0,255",14.00
48911,car,2024-11-23 22:31:43,"0,0,255",15.00
48912,car,2024-11-23 22:31:43,"0,0,255",15.00
48913,car,2024-11-23 22:31:43,"0,0,255",15.00
48914,car,2024-11-23 22:31:43,"0,0,255",15.00
48915,car,2024-11-23 22:31:43,"0,0,255",15.00
48916,car,2024-11-23 22:31:43,"0,0,255",15.00
48917,car,2024-11-23 22:31:43,"0,0,255",15.00
48918,car,2024-11-23 22:31:43,"0,0,255",15.00
48919,car,2024-11-23 22:31:43,"0,0,255",15.00
48920,car,2024-11-23 22:31:43,"0,0,255",15.00
48921,car,2024-11-23 22:31:43,"0,0,255",15.00
48922,car,2024-11-23 22:31:43,"0,0,255",15.00
48923,car,2024-11-23 22:31:43,"0,0,255",15.00
48924,truck,2024-11-23 22:31:43,"0,255,0",15.00
48925,car,2024-11-23 22:31:43,"0,0,255",15.00
48926,car,2024-11-23 22:31:44,"0,0,255",16.00
48927,car,2024-11-23 22:31:44,"0,0,255",16.00
48928,car,2024-11-23 22:31:44,"0,0,255",16.00
48929,car,2024-11-23 22:31:44,"0,0,255",16.00
48930,car,2024-11-23 22:31:44,"0,0,255",16.00
48931,car,2024-11-23 22:31:44,"0,0,255",16.00
48932,car,2024-11-23 22:31:44,"0,0,255",16.00
48933,car,2024-11-23 22:31:44,"0,0,255",16.00
48934,car,2024-11-23 22:31:44,"0,0,255",16.00
48935,car,2024-11-23 22:31:44,"0,0,255",16.00
48936,car,2024-11-23 22:31:44,"0,0,255",16.00
48937,car,2024-11-23 22:31:44,"0,0,255",16.00
48938,car,2024-11-23 22:31:44,"0,0,255",16.00
48939,truck,2024-11-23 22:31:44,"0,255,0",16.00
48940,car,2024-11-23 22:31:44,"0,0,255",16.00
48941,car,2024-11-23 22:31:44,"0,0,255",16.00
48942,car,2024-11-23 22:31:44,"0,0,255",17.00
48943,car,2024-11-23 22:31:44,"0,0,255",17.00
48944,car,2024-11-23 22:31:44,"0,0,255",17.00
48945,car,2024-11-23 22:31:44,"0,0,255",17.00
48946,car,2024-11-23 22:31:44,"0,0,255",17.00
48947,car,2024-11-23 22:31:44,"0,0,255",17.00
48948,car,2024-11-23 22:31:44,"0,0,255",17.00
48949,car,2024-11-23 22:31:44,"0,0,255",17.00
48950,car,2024-11-23 22:31:44,"0,0,255",17.00
48951,car,2024-11-23 22:31:44,"0,0,255",17.00
48952,car,2024-11-23 22:31:44,"0,0,255",17.00
48953,car,2024-11-23 22:31:44,"0,0,255",17.00
48954,car,2024-11-23 22:31:44,"0,0,255",17.00
48955,car,2024-11-23 22:31:44,"0,0,255",17.00
48956,truck,2024-11-23 22:31:44,"0,255,0",17.00
48957,car,2024-11-23 22:31:44,"0,0,255",17.00
48958,car,2024-11-23 22:31:44,"0,0,255",17.00
48959,car,2024-11-23 22:31:45,"0,0,255",16.00
48960,car,2024-11-23 22:31:45,"0,0,255",16.00
48961,car,2024-11-23 22:31:45,"0,0,255",16.00
48962,car,2024-11-23 22:31:45,"0,0,255",16.00
48963,car,2024-11-23 22:31:45,"0,0,255",16.00
48964,car,2024-11-23 22:31:45,"0,0,255",16.00
48965,car,2024-11-23 22:31:45,"0,0,255",16.00
48966,car,2024-11-23 22:31:45,"0,0,255",16.00
48967,car,2024-11-23 22:31:45,"0,0,255",16.00
48968,car,2024-11-23 22:31:45,"0,0,255",16.00
48969,car,2024-11-23 22:31:45,"0,0,255",16.00
48970,car,2024-11-23 22:31:45,"0,0,255",16.00
48971,car,2024-11-23 22:31:45,"0,0,255",16.00
48972,truck,2024-11-23 22:31:45,"0,255,0",16.00
48973,car,2024-11-23 22:31:45,"0,0,255",16.00
48974,car,2024-11-23 22:31:45,"0,0,255",16.00
48975,car,2024-11-23 22:31:45,"0,0,255",13.00
48976,car,2024-11-23 22:31:45,"0,0,255",13.00
48977,car,2024-11-23 22:31:45,"0,0,255",13.00
48978,car,2024-11-23 22:31:45,"0,0,255",13.00
48979,car,2024-11-23 22:31:45,"0,0,255",13.00
48980,car,2024-11-23 22:31:45,"0,0,255",13.00
48981,car,2024-11-23 22:31:45,"0,0,255",13.00
48982,car,2024-11-23 22:31:45,"0,0,255",13.00
48983,car,2024-11-23 22:31:45,"0,0,255",13.00
48984,car,2024-11-23 22:31:45,"0,0,255",13.00
48985,car,2024-11-23 22:31:45,"0,0,255",13.00
48986,car,2024-11-23 22:31:45,"0,0,255",13.00
48987,car,2024-11-23 22:31:45,"0,0,255",13.00
48988,car,2024-11-23 22:31:45,"0,0,255",13.00
48989,car,2024-11-23 22:31:45,"0,0,255",13.00
48990,car,2024-11-23 22:31:45,"0,0,255",13.00
48991,car,2024-11-23 22:31:45,"0,0,255",13.00
48992,car,2024-11-23 22:31:45,"0,0,255",13.00
48993,car,2024-11-23 22:31:45,"0,0,255",13.00
48994,car,2024-11-23 22:31:45,"0,0,255",13.00
48995,car,2024-11-23 22:31:45,"0,0,255",13.00
48996,car,2024-11-23 22:31:45,"0,0,255",13.00
48997,car,2024-11-23 22:31:45,"0,0,255",13.00
48998,car,2024-11-23 22:31:45,"0,0,255",13.00
48999,car,2024-11-23 22:31:45,"0,0,255",13.00
49000,car,2024-11-23 22:31:45,"0,0,255",13.00
49001,car,2024-11-23 22:31:46,"0,0,255",14.00
49002,car,2024-11-23 22:31:46,"0,0,255",14.00
49003,car,2024-11-23 22:31:46,"0,0,255",14.00
49004,car,2024-11-23 22:31:46,"0,0,255",14.00
49005,car,2024-11-23 22:31:46,"0,0,255",14.00
49006,car,2024-11-23 22:31:46,"0,0,255",14.00
49007,car,2024-11-23 22:31:46,"0,0,255",14.00
49008,car,2024-11-23 22:31:46,"0,0,255",14.00
49009,car,2024-11-23 22:31:46,"0,0,255",14.00
49010,car,2024-11-23 22:31:46,"0,0,255",14.00
49011,car,2024-11-23 22:31:46,"0,0,255",14.00
49012,car,2024-11-23 22:31:46,"0,0,255",14.00
49013,car,2024-11-23 22:31:46,"0,0,255",14.00
49014,car,2024-11-23 22:31:46,"0,0,255",14.00
49015,car,2024-11-23 22:31:46,"0,0,255",12.00
49016,car,2024-11-23 22:31:46,"0,0,255",12.00
49017,car,2024-11-23 22:31:46,"0,0,255",12.00
49018,car,2024-11-23 22:31:46,"0,0,255",12.00
49019,car,2024-11-23 22:31:46,"0,0,255",12.00
49020,car,2024-11-23 22:31:46,"0,0,255",12.00
49021,car,2024-11-23 22:31:46,"0,0,255",12.00
49022,car,2024-11-23 22:31:46,"0,0,255",12.00
49023,car,2024-11-23 22:31:46,"0,0,255",12.00
49024,car,2024-11-23 22:31:46,"0,0,255",12.00
49025,car,2024-11-23 22:31:46,"0,0,255",12.00
49026,car,2024-11-23 22:31:46,"0,0,255",12.00
49027,car,2024-11-23 22:31:47,"0,0,255",14.00
49028,car,2024-11-23 22:31:47,"0,0,255",14.00
49029,truck,2024-11-23 22:31:47,"0,255,0",14.00
49030,car,2024-11-23 22:31:47,"0,0,255",14.00
49031,car,2024-11-23 22:31:47,"0,0,255",14.00
49032,car,2024-11-23 22:31:47,"0,0,255",14.00
49033,car,2024-11-23 22:31:47,"0,0,255",14.00
49034,car,2024-11-23 22:31:47,"0,0,255",14.00
49035,car,2024-11-23 22:31:47,"0,0,255",14.00
49036,car,2024-11-23 22:31:47,"0,0,255",14.00
49037,car,2024-11-23 22:31:47,"0,0,255",14.00
49038,car,2024-11-23 22:31:47,"0,0,255",14.00
49039,car,2024-11-23 22:31:47,"0,0,255",14.00
49040,car,2024-11-23 22:31:47,"0,0,255",14.00
49041,car,2024-11-23 22:31:47,"0,0,255",13.00
49042,car,2024-11-23 22:31:47,"0,0,255",13.00
49043,car,2024-11-23 22:31:47,"0,0,255",13.00
49044,car,2024-11-23 22:31:47,"0,0,255",13.00
49045,car,2024-11-23 22:31:47,"0,0,255",13.00
49046,car,2024-11-23 22:31:47,"0,0,255",13.00
49047,car,2024-11-23 22:31:47,"0,0,255",13.00
49048,car,2024-11-23 22:31:47,"0,0,255",13.00
49049,car,2024-11-23 22:31:47,"0,0,255",13.00
49050,car,2024-11-23 22:31:47,"0,0,255",13.00
49051,car,2024-11-23 22:31:47,"0,0,255",13.00
49052,car,2024-11-23 22:31:47,"0,0,255",13.00
49053,car,2024-11-23 22:31:47,"0,0,255",13.00
49054,car,2024-11-23 22:31:48,"0,0,255",13.00
49055,car,2024-11-23 22:31:48,"0,0,255",13.00
49056,car,2024-11-23 22:31:48,"0,0,255",13.00
49057,car,2024-11-23 22:31:48,"0,0,255",13.00
49058,car,2024-11-23 22:31:48,"0,0,255",13.00
49059,car,2024-11-23 22:31:48,"0,0,255",13.00
49060,car,2024-11-23 22:31:48,"0,0,255",13.00
49061,car,2024-11-23 22:31:48,"0,0,255",13.00
49062,car,2024-11-23 22:31:48,"0,0,255",13.00
49063,car,2024-11-23 22:31:48,"0,0,255",13.00
49064,car,2024-11-23 22:31:48,"0,0,255",13.00
49065,car,2024-11-23 22:31:48,"0,0,255",13.00
49066,car,2024-11-23 22:31:48,"0,0,255",13.00
49067,car,2024-11-23 22:31:48,"0,0,255",11.00
49068,car,2024-11-23 22:31:48,"0,0,255",11.00
49069,car,2024-11-23 22:31:48,"0,0,255",11.00
49070,car,2024-11-23 22:31:48,"0,0,255",11.00
49071,car,2024-11-23 22:31:48,"0,0,255",11.00
49072,car,2024-11-23 22:31:48,"0,0,255",11.00
49073,car,2024-11-23 22:31:48,"0,0,255",11.00
49074,car,2024-11-23 22:31:48,"0,0,255",11.00
49075,car,2024-11-23 22:31:48,"0,0,255",11.00
49076,car,2024-11-23 22:31:48,"0,0,255",11.00
49077,car,2024-11-23 22:31:48,"0,0,255",11.00
49078,car,2024-11-23 22:31:48,"0,0,255",11.00
49079,car,2024-11-23 22:31:48,"0,0,255",11.00
49080,car,2024-11-23 22:31:48,"0,0,255",11.00
49081,car,2024-11-23 22:31:48,"0,0,255",11.00
49082,car,2024-11-23 22:31:48,"0,0,255",11.00
49083,car,2024-11-23 22:31:49,"0,0,255",11.00
49084,car,2024-11-23 22:31:49,"0,0,255",11.00
49085,car,2024-11-23 22:31:49,"0,0,255",11.00
49086,car,2024-11-23 22:31:49,"0,0,255",11.00
49087,car,2024-11-23 22:31:49,"0,0,255",11.00
49088,car,2024-11-23 22:31:49,"0,0,255",11.00
49089,car,2024-11-23 22:31:49,"0,0,255",13.00
49090,car,2024-11-23 22:31:49,"0,0,255",13.00
49091,car,2024-11-23 22:31:49,"0,0,255",13.00
49092,car,2024-11-23 22:31:49,"0,0,255",13.00
49093,car,2024-11-23 22:31:49,"0,0,255",13.00
49094,car,2024-11-23 22:31:49,"0,0,255",13.00
49095,car,2024-11-23 22:31:49,"0,0,255",13.00
49096,car,2024-11-23 22:31:49,"0,0,255",13.00
49097,car,2024-11-23 22:31:49,"0,0,255",13.00
49098,car,2024-11-23 22:31:49,"0,0,255",13.00
49099,car,2024-11-23 22:31:49,"0,0,255",13.00
49100,car,2024-11-23 22:31:49,"0,0,255",13.00
49101,car,2024-11-23 22:31:49,"0,0,255",13.00
49102,car,2024-11-23 22:31:50,"0,0,255",13.00
49103,car,2024-11-23 22:31:50,"0,0,255",13.00
49104,car,2024-11-23 22:31:50,"0,0,255",13.00
49105,car,2024-11-23 22:31:50,"0,0,255",13.00
49106,car,2024-11-23 22:31:50,"0,0,255",13.00
49107,car,2024-11-23 22:31:50,"0,0,255",13.00
49108,car,2024-11-23 22:31:50,"0,0,255",13.00
49109,car,2024-11-23 22:31:50,"0,0,255",13.00
49110,car,2024-11-23 22:31:50,"0,0,255",13.00
49111,car,2024-11-23 22:31:50,"0,0,255",13.00
49112,car,2024-11-23 22:31:50,"0,0,255",13.00
49113,car,2024-11-23 22:31:50,"0,0,255",13.00
49114,car,2024-11-23 22:31:50,"0,0,255",13.00
49115,car,2024-11-23 22:31:50,"0,0,255",13.00
49116,car,2024-11-23 22:31:50,"0,0,255",13.00
49117,car,2024-11-23 22:31:50,"0,0,255",13.00
49118,car,2024-11-23 22:31:50,"0,0,255",13.00
49119,car,2024-11-23 22:31:50,"0,0,255",13.00
49120,car,2024-11-23 22:31:50,"0,0,255",13.00
49121,car,2024-11-23 22:31:50,"0,0,255",13.00
49122,car,2024-11-23 22:31:50,"0,0,255",13.00
49123,car,2024-11-23 22:31:50,"0,0,255",13.00
49124,car,2024-11-23 22:31:50,"0,0,255",13.00
49125,car,2024-11-23 22:31:50,"0,0,255",13.00
49126,car,2024-11-23 22:31:50,"0,0,255",13.00
49127,car,2024-11-23 22:31:50,"0,0,255",13.00
49128,car,2024-11-23 22:31:50,"0,0,255",13.00
49129,car,2024-11-23 22:31:50,"0,0,255",13.00
49130,car,2024-11-23 22:31:50,"0,0,255",13.00
49131,car,2024-11-23 22:31:50,"0,0,255",13.00
49132,car,2024-11-23 22:31:50,"0,0,255",13.00
49133,car,2024-11-23 22:31:50,"0,0,255",13.00
49134,car,2024-11-23 22:31:50,"0,0,255",13.00
49135,car,2024-11-23 22:31:50,"0,0,255",13.00
49136,car,2024-11-23 22:31:50,"0,0,255",13.00
49137,car,2024-11-23 22:31:50,"0,0,255",13.00
49138,car,2024-11-23 22:31:50,"0,0,255",13.00
49139,car,2024-11-23 22:31:50,"0,0,255",13.00
49140,car,2024-11-23 22:31:50,"0,0,255",13.00
49141,car,2024-11-23 22:31:51,"0,0,255",14.00
49142,car,2024-11-23 22:31:51,"0,0,255",14.00
49143,car,2024-11-23 22:31:51,"0,0,255",14.00
49144,car,2024-11-23 22:31:51,"0,0,255",14.00
49145,car,2024-11-23 22:31:51,"0,0,255",14.00
49146,car,2024-11-23 22:31:51,"0,0,255",14.00
49147,car,2024-11-23 22:31:51,"0,0,255",14.00
49148,car,2024-11-23 22:31:51,"0,0,255",14.00
49149,car,2024-11-23 22:31:51,"0,0,255",14.00
49150,car,2024-11-23 22:31:51,"0,0,255",14.00
49151,car,2024-11-23 22:31:51,"0,0,255",14.00
49152,car,2024-11-23 22:31:51,"0,0,255",14.00
49153,car,2024-11-23 22:31:51,"0,0,255",14.00
49154,car,2024-11-23 22:31:51,"0,0,255",14.00
49155,car,2024-11-23 22:31:51,"0,0,255",13.00
49156,car,2024-11-23 22:31:51,"0,0,255",13.00
49157,car,2024-11-23 22:31:51,"0,0,255",13.00
